x,y,theta
-0.499658,-2.84085,6.09813
-0.508161,-2.84227,6.09585
-0.512123,-2.84251,6.09405
-0.516078,-2.84276,6.09225
-0.524601,-2.84425,6.08991
-0.528553,-2.84452,6.08805
-0.532599,-2.84484,6.08617
-0.536441,-2.84519,6.08448
-0.540376,-2.84559,6.08277
-0.548933,-2.84728,6.08052
-0.552873,-2.8477,6.07876
-0.556844,-2.84843,6.07766
-0.560626,-2.84911,6.07657
-0.564535,-2.85012,6.07612
-0.568258,-2.85108,6.07569
-0.572055,-2.85216,6.07549
-0.575942,-2.85325,6.07529
-0.579733,-2.8543,6.07509
-0.588133,-2.85655,6.0744
-0.591931,-2.85757,6.07419
-0.59582,-2.8586,6.07398
-0.604211,-2.86095,6.07377
-0.607975,-2.86211,6.07405
-0.611735,-2.86326,6.07434
-0.615494,-2.86439,6.07463
-0.619252,-2.8655,6.07492
-0.627862,-2.86764,6.07471
-0.631619,-2.8687,6.07501
-0.635277,-2.86971,6.07532
-0.643807,-2.87167,6.07513
-0.647563,-2.87264,6.07544
-0.651315,-2.8736,6.07576
-0.65516,-2.87455,6.07607
-0.658809,-2.87545,6.0764
-0.662641,-2.87599,6.07617
-0.666468,-2.87653,6.07593
-0.675197,-2.87786,6.07517
-0.678925,-2.87837,6.07493
-0.682744,-2.87888,6.07469
-0.686656,-2.8794,6.07443
-0.69037,-2.87988,6.07419
-0.699007,-2.88106,6.07343
-0.707651,-2.8822,6.07267
-0.711451,-2.88264,6.0724
-0.720096,-2.8837,6.07162
-0.723885,-2.88409,6.07135
-0.732531,-2.88505,6.07057
-0.74119,-2.88597,6.06977
-0.744973,-2.8863,6.06948
-0.748749,-2.88663,6.06919
-0.757488,-2.88711,6.06781
-0.761335,-2.88708,6.06693
-0.765176,-2.88704,6.06604
-0.769008,-2.88702,6.06515
-0.77283,-2.88698,6.06425
-0.781553,-2.88744,6.06283
-0.790283,-2.88787,6.0614
-0.794092,-2.88782,6.06045
-0.797897,-2.88778,6.0595
-0.801699,-2.88775,6.05854
-0.805492,-2.88771,6.05758
-0.809276,-2.88767,6.05661
-0.813124,-2.88728,6.05506
-0.821988,-2.88767,6.05364
-0.8257,-2.88757,6.05274
-0.829507,-2.88748,6.05182
-0.833412,-2.88741,6.05089
-0.83711,-2.88732,6.04996
-0.845925,-2.88742,6.04806
-0.849762,-2.88709,6.04665
-0.853593,-2.88676,6.04523
-0.86241,-2.8869,6.04327
-0.866228,-2.88658,6.0418
-0.870037,-2.88627,6.04032
-0.873844,-2.88598,6.03882
-0.882644,-2.88647,6.03747
-0.886522,-2.88649,6.0366
-0.895226,-2.88696,6.03523
-0.90404,-2.88741,6.03383
-0.90781,-2.88742,6.03292
-0.911576,-2.88743,6.032
-0.915338,-2.88745,6.03108
-0.919094,-2.88747,6.03014
-0.922843,-2.88749,6.0292
-0.926583,-2.88751,6.02825
-0.935398,-2.88796,6.02678
-0.939129,-2.88798,6.0258
-0.947952,-2.8884,6.0243
-0.951678,-2.88842,6.02329
-0.960511,-2.88883,6.02176
-0.964228,-2.88885,6.02072
-0.968048,-2.88889,6.01966
-0.971764,-2.88893,6.01861
-0.975372,-2.88898,6.01756
-0.979079,-2.88904,6.01648
-0.982785,-2.88911,6.01541
-0.991657,-2.88946,6.01363
-0.995375,-2.88944,6.01234
-0.99909,-2.88943,6.01104
-1.00301,-2.88955,6.00994
-1.00651,-2.88965,6.00888
-1.01022,-2.88978,6.00779
-1.01392,-2.88992,6.00669
-1.01763,-2.89006,6.00558
-1.02144,-2.89022,6.00446
-1.02503,-2.89066,6.00402
-1.02872,-2.89111,6.00358
-1.03242,-2.89156,6.00313
-1.03611,-2.892,6.00268
-1.04505,-2.89281,6.00172
-1.04877,-2.89309,6.00099
-1.05774,-2.8937,5.99975
-1.06147,-2.89397,5.99901
-1.0652,-2.89426,5.99826
-1.06892,-2.89455,5.9975
-1.07275,-2.89496,5.99698
-1.08166,-2.89565,5.99597
-1.08539,-2.89605,5.99545
-1.09442,-2.89669,5.99442
-1.09816,-2.89708,5.99389
-1.10199,-2.89747,5.99335
-1.11094,-2.89807,5.99232
-1.12001,-2.89864,5.99128
-1.12385,-2.8993,5.99141
-1.12748,-2.89993,5.99156
-1.13656,-2.90068,5.9912
-1.1403,-2.90129,5.99136
-1.14403,-2.90188,5.99151
-1.15314,-2.90231,5.99086
-1.15688,-2.90266,5.9907
-1.16599,-2.90301,5.99005
-1.16985,-2.90335,5.98989
-1.17898,-2.90364,5.98925
-1.18263,-2.90398,5.98912
-1.1864,-2.90398,5.98845
-1.19018,-2.90399,5.98779
-1.19406,-2.90399,5.98711
-1.19773,-2.90401,5.98646
-1.20161,-2.90402,5.98578
-1.21068,-2.90406,5.98497
-1.21445,-2.90422,5.98465
-1.21824,-2.90462,5.98493
-1.22742,-2.90479,5.98473
-1.23121,-2.90515,5.98503
-1.23499,-2.90551,5.98535
-1.23878,-2.90585,5.98567
-1.24256,-2.90618,5.986
-1.24633,-2.90649,5.98634
-1.25011,-2.90678,5.98669
-1.26471,-2.90641,5.98639
-1.2685,-2.90681,5.98711
-1.27229,-2.90718,5.98784
-1.27608,-2.90753,5.98859
-1.27996,-2.90784,5.98934
-1.28363,-2.90817,5.99013
-1.28741,-2.90846,5.99092
-1.29129,-2.90873,5.99172
-1.30035,-2.90832,5.99207
-1.30412,-2.90855,5.99293
-1.3079,-2.90878,5.9938
-1.31168,-2.90899,5.99469
-1.31544,-2.90917,5.9956
-1.32458,-2.90843,5.99605
-1.32835,-2.90856,5.99701
-1.33211,-2.90844,5.99765
-1.33586,-2.90831,5.99831
-1.33972,-2.90815,5.99898
-1.34336,-2.9081,5.9999
-1.34722,-2.90798,6.00082
-1.35086,-2.90789,6.00178
-1.3546,-2.90739,6.00217
-1.35833,-2.90689,6.00259
-1.36217,-2.90635,6.003
-1.37111,-2.90458,6.00296
-1.37484,-2.90405,6.00343
-1.37867,-2.90347,6.0039
-1.38228,-2.90294,6.00441
-1.38601,-2.90263,6.0056
-1.38973,-2.90194,6.00624
-1.39345,-2.90123,6.0069
-1.39715,-2.90051,6.00757
-1.40085,-2.89976,6.00826
-1.40454,-2.8988,6.00866
-1.40822,-2.89783,6.00907
-1.41713,-2.89513,6.00884
-1.42081,-2.8943,6.00979
-1.42448,-2.89309,6.01019
-1.42814,-2.89187,6.01059
-1.43189,-2.89057,6.01093
-1.44064,-2.88771,6.01121
-1.44428,-2.88657,6.01199
-1.44802,-2.88538,6.01279
-1.46186,-2.88047,6.01263
-1.46547,-2.87926,6.01348
-1.46905,-2.87768,6.01377
-1.47264,-2.8761,6.01407
-1.47619,-2.87415,6.01381
-1.47974,-2.87222,6.01356
-1.48326,-2.86993,6.01274
-1.48687,-2.86761,6.01191
-1.49027,-2.86539,6.0111
-1.49375,-2.86315,6.01028
-1.49722,-2.86092,6.00946
-1.50069,-2.85872,6.00864
-1.51422,-2.85238,6.0068
-1.51765,-2.8502,6.00597
-1.52107,-2.84803,6.00513
-1.52448,-2.84588,6.0043
-1.52788,-2.84374,6.00347
-1.53127,-2.84162,6.00265
-1.53971,-2.837,6.00072
-1.54792,-2.83247,5.9988
-1.5562,-2.82791,5.99684
-1.55954,-2.82577,5.99606
-1.56287,-2.82364,5.99527
-1.57113,-2.81941,5.99398
-1.57444,-2.81731,5.99319
-1.57774,-2.81523,5.99241
-1.58102,-2.81315,5.99163
-1.5843,-2.81109,5.99085
-1.58757,-2.80904,5.99008
-1.59083,-2.80702,5.98932
-1.59409,-2.80502,5.98855
-1.59748,-2.80325,5.98846
-1.60555,-2.7994,5.98789
-1.60892,-2.79764,5.98781
-1.61215,-2.79556,5.98718
-1.61527,-2.79354,5.98656
-1.61848,-2.79148,5.98594
-1.62651,-2.7872,5.98482
-1.62965,-2.78479,5.98363
-1.63283,-2.78267,5.98311
-1.636,-2.78057,5.9826
-1.63925,-2.77842,5.98208
-1.64709,-2.77408,5.98102
-1.65023,-2.77205,5.98068
-1.65403,-2.76971,5.98028
-1.65649,-2.76802,5.98002
-1.65956,-2.76566,5.97913
-1.66737,-2.76102,5.97773
-1.67042,-2.75869,5.97682
-1.67827,-2.75403,5.9754
-1.6812,-2.75179,5.9745
-1.68891,-2.74719,5.97308
-1.6919,-2.74493,5.97217
-1.69488,-2.7427,5.97126
-1.70251,-2.73795,5.96951
-1.70545,-2.73555,5.96826
-1.70838,-2.73318,5.96701
-1.71596,-2.72852,5.96525
-1.71886,-2.7262,5.96398
-1.72176,-2.72391,5.96272
-1.72465,-2.72163,5.96146
-1.72759,-2.71965,5.96087
-1.73048,-2.71732,5.95972
-1.73345,-2.71498,5.95855
-1.74085,-2.71047,5.95689
-1.74832,-2.70593,5.95521
-1.75576,-2.7014,5.95352
-1.75859,-2.69919,5.95233
-1.76141,-2.69699,5.95114
-1.7688,-2.69255,5.94945
-1.77161,-2.69041,5.94825
-1.77898,-2.68602,5.94655
-1.78177,-2.68393,5.94535
-1.78911,-2.67959,5.94364
-1.79189,-2.67754,5.94241
-1.79475,-2.67546,5.94117
-1.80206,-2.67121,5.93944
-1.80473,-2.66927,5.93822
-1.80749,-2.66732,5.93699
-1.8103,-2.66566,5.93644
-1.81312,-2.66402,5.9359
-1.81593,-2.6624,5.93536
-1.81882,-2.66075,5.93483
-1.82154,-2.65921,5.93433
-1.82428,-2.65727,5.93325
-1.82704,-2.6555,5.93254
-1.82975,-2.65339,5.93125
-1.83245,-2.6513,5.92997
-1.83515,-2.64925,5.92869
-1.83786,-2.64724,5.92741
-1.84056,-2.64525,5.92613
-1.84327,-2.6433,5.92485
-1.85046,-2.63918,5.92306
-1.85315,-2.63727,5.92177
-1.86033,-2.63322,5.91998
-1.86302,-2.63138,5.91869
-1.8658,-2.62952,5.9174
-1.87292,-2.62578,5.91605
-1.87559,-2.62383,5.91462
-1.87829,-2.62201,5.91345
-1.88108,-2.62019,5.91227
-1.8837,-2.61848,5.91112
-1.89087,-2.61462,5.90945
-1.89358,-2.61293,5.90829
-1.89628,-2.61127,5.90713
-1.90346,-2.60751,5.90547
-1.91071,-2.60373,5.90381
-1.91334,-2.60219,5.90266
-1.91605,-2.60063,5.90152
-1.91877,-2.5991,5.90037
-1.92149,-2.5976,5.89924
-1.92421,-2.59613,5.89811
-1.92693,-2.59467,5.89698
-1.92972,-2.59346,5.8964
-1.93251,-2.59226,5.89583
-1.93976,-2.58898,5.89477
-1.94265,-2.58777,5.89422
-1.94536,-2.58667,5.8937
-1.95258,-2.5833,5.89251
-1.95537,-2.58208,5.89184
-1.95809,-2.58057,5.89066
-1.96525,-2.57695,5.88898
-1.96798,-2.5755,5.88781
-1.9708,-2.57433,5.88731
-1.97804,-2.57105,5.88634
-1.98086,-2.56991,5.88588
-1.98369,-2.56878,5.88543
-1.98652,-2.56768,5.885
-1.98936,-2.56659,5.88457
-1.99662,-2.56334,5.88368
-2.00386,-2.56007,5.8828
-2.00671,-2.55901,5.88245
-2.00956,-2.55797,5.88211
-2.0168,-2.5547,5.88129
-2.01975,-2.55363,5.88099
-2.02252,-2.55266,5.88072
-2.03412,-2.54711,5.87948
-2.03708,-2.54637,5.87994
-2.04005,-2.54563,5.88042
-2.04318,-2.54509,5.88159
-2.05047,-2.54224,5.88234
-2.05352,-2.5417,5.88361
-2.05656,-2.54114,5.88491
-2.06389,-2.53804,5.88578
-2.0711,-2.53451,5.88612
-2.07422,-2.53344,5.88698
-2.077,-2.53257,5.8879
-2.07996,-2.53158,5.88883
-2.08291,-2.53058,5.88979
-2.08586,-2.52958,5.89079
-2.08882,-2.52856,5.89181
-2.09186,-2.52748,5.89286
-2.09482,-2.52644,5.89394
-2.10183,-2.52257,5.8946
-2.10475,-2.52137,5.89558
-2.10767,-2.52017,5.8966
-2.11469,-2.51597,5.89717
-2.11761,-2.51475,5.89828
-2.12043,-2.51316,5.89885
-2.12326,-2.51157,5.89944
-2.12609,-2.50998,5.90007
-2.12892,-2.50839,5.90072
-2.13176,-2.50681,5.90141
-2.13459,-2.50522,5.90212
-2.13742,-2.50362,5.90287
-2.14026,-2.50202,5.90365
-2.14318,-2.50036,5.90446
-2.14596,-2.49884,5.90531
-2.14881,-2.49724,5.9062
-2.15557,-2.49226,5.90664
-2.15842,-2.49064,5.90762
-2.16127,-2.48901,5.90864
-2.16412,-2.48737,5.9097
-2.16705,-2.48566,5.91079
-2.16982,-2.48407,5.91194
-2.17266,-2.4824,5.91311
-2.17557,-2.48064,5.91432
-2.17834,-2.47902,5.91559
-2.18108,-2.47696,5.91632
-2.18382,-2.4749,5.91708
-2.18663,-2.47277,5.91787
-2.18929,-2.47077,5.91872
-2.19191,-2.46835,5.91901
-2.19457,-2.46601,5.91954
-2.20077,-2.45948,5.91903
-2.2033,-2.4568,5.91904
-2.20585,-2.45414,5.91909
-2.20839,-2.45148,5.91917
-2.211,-2.44876,5.91926
-2.21347,-2.44622,5.91941
-2.21602,-2.4436,5.91957
-2.21867,-2.44124,5.92044
-2.22471,-2.43454,5.92028
-2.22724,-2.43184,5.92066
-2.22983,-2.42905,5.92105
-2.23228,-2.42644,5.9215
-2.23469,-2.42341,5.92139
-2.23711,-2.4204,5.92131
-2.23952,-2.4174,5.92126
-2.24193,-2.41441,5.92124
-2.24434,-2.41144,5.92124
-2.24676,-2.40849,5.92128
-2.25252,-2.40141,5.92086
-2.25493,-2.39849,5.92097
-2.25734,-2.39558,5.92112
-2.25976,-2.39268,5.9213
-2.26206,-2.38945,5.92093
-2.26761,-2.38203,5.9201
-2.26991,-2.37885,5.9198
-2.27226,-2.37579,5.91979
-2.2778,-2.3685,5.91933
-2.28022,-2.36539,5.91939
-2.28251,-2.36247,5.91951
-2.288,-2.35518,5.91917
-2.29034,-2.35219,5.91936
-2.29577,-2.34488,5.91911
-2.29798,-2.34157,5.91882
-2.3002,-2.33827,5.91856
-2.30241,-2.33499,5.91832
-2.30769,-2.32728,5.91762
-2.31287,-2.31966,5.91698
-2.31501,-2.31652,5.91689
-2.31722,-2.31332,5.91681
-2.32233,-2.30571,5.91629
-2.32738,-2.29803,5.9157
-2.32954,-2.2948,5.91564
-2.33171,-2.29158,5.91562
-2.33674,-2.28382,5.91514
-2.33885,-2.28072,5.91521
-2.34108,-2.27769,5.91569
-2.34332,-2.27465,5.91621
-2.34831,-2.26699,5.91628
-2.35048,-2.26405,5.91692
-2.35271,-2.26103,5.91759
-2.35495,-2.25802,5.9183
-2.3598,-2.25037,5.91859
-2.36202,-2.24734,5.91942
-2.36429,-2.24422,5.92028
-2.36885,-2.23622,5.92016
-2.37091,-2.23284,5.92056
-2.37297,-2.22947,5.921
-2.37506,-2.22616,5.92162
-2.3772,-2.22275,5.92228
-2.38177,-2.21495,5.92318
-2.38384,-2.21154,5.92409
-2.38592,-2.20815,5.92504
-2.39031,-2.19983,5.92556
-2.39465,-2.19147,5.92615
-2.39654,-2.18771,5.92671
-2.39849,-2.18386,5.92729
-2.40019,-2.17987,5.92736
-2.40194,-2.17579,5.92744
-2.40583,-2.16668,5.92708
-2.40768,-2.16287,5.92792
-2.40953,-2.15905,5.92879
-2.41138,-2.15524,5.92971
-2.41322,-2.15142,5.93067
-2.41704,-2.14243,5.9312
-2.4187,-2.13826,5.93169
-2.42035,-2.13409,5.93222
-2.42389,-2.1247,5.93231
-2.42552,-2.12055,5.93293
-2.42899,-2.11098,5.93302
-2.43057,-2.10678,5.93366
-2.43373,-2.09695,5.93327
-2.43679,-2.08722,5.93293
-2.43801,-2.08238,5.93254
-2.43922,-2.07757,5.93218
-2.44189,-2.06712,5.93075
-2.44291,-2.06204,5.92985
-2.44393,-2.05699,5.92897
-2.44494,-2.05197,5.92811
-2.44596,-2.04699,5.92728
-2.44847,-2.03679,5.92597
-2.44946,-2.03189,5.92518
-2.45046,-2.02702,5.92441
-2.45288,-2.01696,5.92318
-2.45522,-2.00695,5.92198
-2.45601,-2.00185,5.92072
-2.45693,-1.99702,5.92014
-2.45785,-1.99222,5.91958
-2.45876,-1.98744,5.91905
-2.4595,-1.98236,5.91796
-2.46024,-1.97732,5.91689
