x,y,theta
-1.71799,-2.98409,6.05628
-1.72146,-2.98237,6.05682
-1.73049,-2.9765,6.05695
-1.73408,-2.97474,6.05764
-1.74307,-2.9688,6.05795
-1.74659,-2.96649,6.05787
-1.75013,-2.9642,6.05786
-1.75366,-2.96195,6.0579
-1.76265,-2.95535,6.05753
-1.77149,-2.94883,6.05727
-1.77493,-2.94674,6.05758
-1.7785,-2.94459,6.05795
-1.7873,-2.93806,6.05792
-1.79607,-2.93142,6.05788
-1.79964,-2.92925,6.0584
-1.8032,-2.9271,6.05899
-1.81204,-2.92033,6.05919
-1.81551,-2.91831,6.05998
-1.81914,-2.91636,6.06121
-1.82277,-2.91442,6.06251
-1.83158,-2.90766,6.06344
-1.83512,-2.90582,6.06496
-1.83877,-2.90389,6.06656
-1.84244,-2.90197,6.06824
-1.8511,-2.8951,6.06956
-1.85478,-2.89316,6.07146
-1.85856,-2.8911,6.07345
-1.86698,-2.88362,6.07427
-1.87058,-2.88115,6.07565
-1.87419,-2.87867,6.07712
-1.87783,-2.87626,6.07881
-1.88157,-2.87373,6.08057
-1.88999,-2.86633,6.08274
-1.89366,-2.86383,6.08495
-1.89734,-2.86134,6.08725
-1.90574,-2.85325,6.0892
-1.91408,-2.84504,6.09129
-1.91764,-2.84179,6.09286
-1.92129,-2.83843,6.09449
-1.92462,-2.83457,6.09503
-1.92805,-2.83062,6.09563
-1.93599,-2.82079,6.09584
-1.9395,-2.81721,6.09751
-1.94302,-2.81364,6.09925
-1.94653,-2.81007,6.10108
-1.95005,-2.80649,6.10299
-1.95793,-2.79673,6.10454
-1.96128,-2.79238,6.10544
-1.96462,-2.78803,6.10641
-1.97223,-2.7774,6.107
-1.97555,-2.77307,6.10815
-1.98313,-2.76218,6.10883
-1.98643,-2.75781,6.11009
-1.99366,-2.74628,6.10984
-2.00073,-2.73487,6.10969
-2.00364,-2.72907,6.10879
-2.00654,-2.72332,6.10794
-2.01322,-2.71047,6.10563
-2.01594,-2.70423,6.10386
-2.01864,-2.69805,6.10213
-2.02134,-2.69194,6.10044
-2.02403,-2.68591,6.09879
-2.03049,-2.67349,6.09669
-2.03315,-2.66758,6.09513
-2.03581,-2.66175,6.09362
-2.04213,-2.64957,6.09166
-2.04837,-2.63745,6.08976
-2.05084,-2.63132,6.08763
-2.05344,-2.62565,6.08653
-2.05602,-2.62002,6.08549
-2.0586,-2.61445,6.08449
-2.06103,-2.60835,6.0826
-2.06345,-2.60233,6.08074
-2.06588,-2.59603,6.07855
-2.06816,-2.59005,6.07642
-2.07051,-2.58402,6.07431
-2.07286,-2.57807,6.07223
-2.07854,-2.56602,6.0697
-2.08085,-2.5602,6.0677
-2.08322,-2.55434,6.06573
-2.08871,-2.54269,6.06333
-2.09425,-2.53088,6.06095
-2.09644,-2.52546,6.05913
-2.09869,-2.51998,6.05735
-2.10404,-2.50855,6.05511
-2.10631,-2.50307,6.05341
-2.10846,-2.49789,6.05177
-2.11376,-2.48659,6.04966
-2.11887,-2.4756,6.04764
-2.12103,-2.47048,6.04614
-2.1232,-2.46543,6.0447
-2.12531,-2.46021,6.04295
-2.12741,-2.45506,6.04125
-2.12952,-2.44998,6.03959
-2.1317,-2.44488,6.03806
-2.13659,-2.43427,6.03611
