x,y,theta
-2.34167,-2.14486,5.84237
-2.3443,-2.14165,5.84203
-2.34691,-2.13842,5.84169
-2.35211,-2.132,5.84083
-2.35469,-2.12876,5.84048
-2.35982,-2.12231,5.83962
-2.36235,-2.11903,5.83923
-2.3674,-2.11252,5.83833
-2.36989,-2.10922,5.8379
-2.37242,-2.10584,5.83746
-2.37736,-2.09928,5.83652
-2.37974,-2.09602,5.83609
-2.38216,-2.09269,5.83565
-2.38457,-2.08936,5.83521
-2.38697,-2.08603,5.83477
-2.38936,-2.0827,5.83432
-2.39176,-2.07923,5.83375
-2.39405,-2.07592,5.83325
-2.39638,-2.07253,5.83274
-2.39872,-2.06918,5.83231
-2.40104,-2.06581,5.83188
-2.40335,-2.06245,5.83145
-2.40564,-2.05908,5.83101
-2.40794,-2.05571,5.83058
-2.41022,-2.05234,5.83013
-2.41248,-2.04897,5.8297
-2.417,-2.04229,5.82877
-2.41923,-2.03891,5.82833
-2.42367,-2.03221,5.82738
-2.42586,-2.02882,5.82693
-2.42808,-2.02535,5.82647
-2.43239,-2.01872,5.82559
-2.43454,-2.01533,5.82519
-2.43671,-2.012,5.82493
-2.4389,-2.00859,5.82467
-2.441,-2.00531,5.82442
-2.44522,-1.99861,5.82365
-2.44732,-1.99525,5.82338
-2.4494,-1.99187,5.82311
-2.45351,-1.98513,5.82233
-2.4576,-1.97831,5.82155
-2.45957,-1.97499,5.82129
-2.46157,-1.97159,5.82102
-2.46355,-1.96818,5.82075
-2.46552,-1.96478,5.82048
-2.46748,-1.96137,5.82021
-2.46942,-1.95794,5.81993
-2.47135,-1.95453,5.81969
-2.47326,-1.9511,5.81944
-2.47703,-1.94424,5.81868
-2.47894,-1.94073,5.81841
-2.48076,-1.93736,5.81816
-2.48439,-1.9304,5.81727
-2.48617,-1.92688,5.8169
-2.48794,-1.92336,5.81651
-2.49145,-1.9164,5.81565
-2.49319,-1.91288,5.81528
-2.49492,-1.90936,5.81493
-2.49832,-1.9024,5.81407
-2.50001,-1.89889,5.81374
-2.50169,-1.89538,5.81341
-2.50336,-1.89187,5.81308
-2.50502,-1.88836,5.81275
-2.50828,-1.88138,5.81192
-2.51148,-1.8744,5.81108
-2.51306,-1.87088,5.81074
-2.51463,-1.86736,5.8104
-2.51771,-1.86036,5.80956
-2.51926,-1.85676,5.8092
-2.52073,-1.85329,5.80887
-2.52517,-1.84282,5.80752
-2.52662,-1.83929,5.80718
-2.52806,-1.83575,5.80684
-2.52951,-1.83215,5.80649
-2.53224,-1.82515,5.80553
-2.53359,-1.82156,5.80509
-2.53491,-1.81797,5.80465
-2.53757,-1.81092,5.80372
