x,y,theta
-2.5926,-1.54889,5.74698
-2.59286,-1.54583,5.74609
-2.59305,-1.54272,5.74505
-2.59325,-1.53962,5.744
-2.59343,-1.53654,5.74294
-2.59414,-1.53081,5.74136
-2.59431,-1.52777,5.74026
-2.59452,-1.52482,5.73935
-2.59524,-1.51927,5.73791
-2.59545,-1.51632,5.73699
-2.59563,-1.51349,5.73608
-2.5963,-1.50805,5.73464
-2.59647,-1.50521,5.73369
-2.5971,-1.49984,5.73223
-2.59725,-1.49704,5.73125
-2.59739,-1.49425,5.73026
-2.59752,-1.49147,5.72926
-2.5981,-1.48619,5.72772
-2.59865,-1.48101,5.72617
-2.59874,-1.47835,5.72512
-2.59883,-1.47565,5.72405
-2.59939,-1.47065,5.72265
-2.59989,-1.46563,5.72111
-2.59996,-1.463,5.72007
-2.60001,-1.46038,5.71901
-2.60051,-1.45547,5.71756
-2.60057,-1.45299,5.71661
-2.60068,-1.45053,5.71584
-2.60079,-1.44808,5.71506
-2.60127,-1.44336,5.71375
-2.60135,-1.44099,5.71294
-2.60147,-1.43865,5.7123
-2.60159,-1.43632,5.71165
-2.60207,-1.43182,5.71048
-2.60216,-1.42951,5.70981
-2.60229,-1.42721,5.70926
-2.60274,-1.42286,5.70823
-2.60285,-1.42064,5.70769
-2.60294,-1.41842,5.70713
-2.60307,-1.41625,5.7067
-2.60319,-1.41404,5.70625
-2.60359,-1.40982,5.70531
-2.60369,-1.40768,5.70486
-2.60379,-1.40554,5.7044
-2.60417,-1.40134,5.70344
-2.60452,-1.39717,5.70247
-2.60459,-1.39507,5.70199
-2.60465,-1.39294,5.7015
-2.60471,-1.39091,5.70102
-2.60476,-1.38883,5.70053
-2.60505,-1.38475,5.69953
-2.60508,-1.38269,5.69903
-2.60511,-1.38065,5.69852
-2.60513,-1.37862,5.69801
-2.60514,-1.37659,5.69749
-2.60535,-1.3726,5.69646
-2.60534,-1.3706,5.69592
-2.60532,-1.3686,5.69538
-2.60544,-1.3646,5.69417
-2.60535,-1.36255,5.69345
-2.60543,-1.35853,5.69213
-2.60533,-1.35653,5.69146
-2.60542,-1.35267,5.69028
-2.60549,-1.34888,5.6891
-2.60539,-1.34693,5.6884
-2.60528,-1.34499,5.6877
-2.60534,-1.34126,5.68648
-2.60521,-1.33936,5.68576
-2.60509,-1.33747,5.68502
-2.60496,-1.3356,5.68428
-2.60483,-1.33373,5.68353
-2.60489,-1.33018,5.68236
-2.60478,-1.32838,5.68168
-2.60473,-1.32666,5.68117
-2.60483,-1.32325,5.68016
-2.60491,-1.31987,5.67913
-2.60484,-1.31819,5.67861
-2.60477,-1.31652,5.67808
-2.60469,-1.31486,5.67754
-2.60461,-1.3132,5.677
-2.60453,-1.31156,5.67646
-2.60444,-1.30992,5.67591
-2.60431,-1.30821,5.67522
-2.60418,-1.30657,5.67456
-2.60404,-1.30491,5.67387
