,true_x,true_y,true_yaw,odo_x,odo_y,odo_yaw,z_x,z_y,u_dl,u_dtheta,z_n,u_dl_n,u_dtheta_n
0,0.1,0.0,0.010000000000000002,0.12211439120355827,0.0,0.015715693150615998,0.0346639203935004,-0.1302947881183531,0.12211439120355827,0.015715693150615998,0.1,0.05,0.010000000000000002
1,0.19999500004166654,0.0009999833334166667,0.020000000000000004,0.2585913874682769,0.0021450071917669504,0.020202593391935652,0.0,0.0,0.13649385174905412,0.004486900241319653,0.0,0.05,0.010000000000000002
2,0.29997500070832434,0.002999850002749975,0.030000000000000006,0.49887607117081456,0.007000041491860755,0.022518655598960203,0.0,0.0,0.2403337275125646,0.002316062207024551,0.0,0.05,0.010000000000000002
3,0.3999300040832231,0.005999400022999542,0.04000000000000001,0.6159199057702687,0.009636156890705657,0.03364068297219089,0.0,0.0,0.11707351674115035,0.011122027373230686,0.0,0.05,0.010000000000000002
4,0.4998500147493209,0.009998333441662958,0.05000000000000001,0.6976406001463878,0.012386334395309256,0.03710103225226978,0.0,0.0,0.08176695766397266,0.003460349280078895,0.0,0.05,0.010000000000000002
5,0.5997250407888175,0.014996250368730792,0.06000000000000001,0.7830460433331166,0.015556419157385185,0.051376840817695446,0.0,0.0,0.08546425664171126,0.014275808565425664,0.0,0.05,0.010000000000000002
6,0.699545094782338,0.020992651016675253,0.07,0.8740233102870312,0.020234660641420196,0.06734903379215897,0.0,0.0,0.09109747002956109,0.01597219297446352,0.0,0.05,0.010000000000000002
7,0.7993001948076659,0.02798693575042853,0.08000000000000002,1.06334547103286,0.03300463883295145,0.0775829093732481,0.0,0.0,0.189752346210743,0.010233875581089132,0.0,0.05,0.010000000000000002
8,0.8989803654379278,0.0359784051473458,0.09000000000000002,1.065710605175805,0.03318850186607339,0.08320842050182517,0.0,0.0,0.002372270037131741,0.005625511128577065,0.0,0.05,0.010000000000000002
9,0.9985756387391272,0.04496626006714691,0.10000000000000003,1.2329461289899912,0.04713610993359672,0.05798547694741485,0.0,0.0,0.16781613806845425,-0.025222943554410317,0.0,0.05,0.010000000000000002
10,1.0980760552669298,0.05494960173182972,0.11000000000000004,1.3199314529352537,0.05218565608813442,0.0757528498286599,0.0,0.0,0.08713176515042641,0.01776737288124506,0.0,0.05,0.010000000000000002
11,1.1974716650625994,0.06592743181554721,0.12000000000000005,1.3881008984824927,0.05735958650451199,0.09171508330876062,0.0,0.0,0.06836550930236325,0.015962233480100712,0.0,0.05,0.010000000000000002
12,1.296752528647986,0.07789865254443915,0.13000000000000006,1.5306422740813814,0.07046956013756954,0.0903766195391413,0.0,0.0,0.14314298853343446,-0.0013384637696193177,0.0,0.05,0.010000000000000002
13,1.3959087180194647,0.09086206680640864,0.14000000000000007,1.6706215935868722,0.08315497453451995,0.09836726931082163,0.0,0.0,0.14055294243680075,0.00799064977168032,0.0,0.05,0.010000000000000002
14,1.4949303176407285,0.10481637827083229,0.15000000000000008,1.7775007490530725,0.09370242663891465,0.10389275200227255,0.0,0.0,0.10739833620248836,0.005525482691450922,0.0,0.05,0.010000000000000002
15,1.5938074254343326,0.11976019151819223,0.1600000000000001,1.8505319084280163,0.10131725189293088,0.10852767733105144,0.0,0.0,0.07342707813400746,0.004634925328778892,0.0,0.05,0.010000000000000002
16,1.6925301537718953,0.13569201217961682,0.1700000000000001,1.9390051487470283,0.11095692309567055,0.10962122691801929,0.0,0.0,0.08899683990705852,0.0010935495869678431,0.0,0.05,0.010000000000000002
17,1.7910886304628515,0.15261024708631643,0.1800000000000001,2.010084843045022,0.11878012819205147,0.12132411470068301,0.0,0.0,0.07150891888062848,0.011702887782663724,0.0,0.05,0.010000000000000002
18,1.8894729997416637,0.17051320442889886,0.1900000000000001,2.2269419304951357,0.14521997730347294,0.13750709838258365,0.0,0.0,0.21846295337741092,0.016182983681900652,0.0,0.05,0.010000000000000002
19,1.9876734232533908,0.18939909392654894,0.20000000000000012,2.4123617992458555,0.17087844817708273,0.1506869105108716,0.0,0.0,0.18718676463656833,0.013179812128287961,0.0,0.05,0.010000000000000002
20,2.085680081037515,0.20926602700605507,0.21000000000000013,2.551426603622638,0.19199375491648363,0.15395604518203831,0.0,0.0,0.14065872171696897,0.0032691346711667055,0.0,0.05,0.010000000000000002
21,2.1834831725099297,0.23011201699066502,0.22000000000000014,2.693330110178257,0.2140149184078334,0.1482086436511622,0.0,0.0,0.14360200839226975,-0.005747401530876115,0.0,0.05,0.010000000000000002
22,2.2810729174429905,0.25193497929875197,0.23000000000000015,2.807262260981589,0.23102538019648766,0.1610984480693513,0.0,0.0,0.11519501203149539,0.012889804418189092,0.0,0.05,0.010000000000000002
23,2.378439556943528,0.27473273165227086,0.24000000000000016,2.9175856641042657,0.2489536741721997,0.177484257295821,0.0,0.0,0.11177064463197904,0.016385809226469712,0.0,0.05,0.010000000000000002
24,2.475573354428731,0.29850299429498434,0.25000000000000017,3.015815576197856,0.26657333721111215,0.1871845232822304,0.0,0.0,0.09979763602169776,0.009700265986409398,0.0,0.05,0.010000000000000002
25,2.5724645965997954,0.32324339022043663,0.2600000000000002,3.168292840720244,0.2954528051670544,0.20178868568236907,0.0,0.0,0.15518807900624543,0.014604162400138666,0.0,0.05,0.010000000000000002
26,2.669103594413247,0.3489514454096522,0.2700000000000002,3.2726918325677805,0.3168100094929843,0.20790009634542533,0.0,0.0,0.10656115462682206,0.006111410663056274,0.0,0.05,0.010000000000000002
27,2.765480684049836,0.3756245890785353,0.2800000000000002,3.425140092119203,0.34896868349236926,0.2205516430628376,0.0,0.0,0.15580324821279068,0.012651546717412249,0.0,0.05,0.010000000000000002
28,2.861586227880913,0.4032601539349467,0.2900000000000002,3.5391302719818922,0.37452513606622445,0.22444567598219312,0.0,0.0,0.11681991856395058,0.0038940329193555313,0.0,0.05,0.010000000000000002
29,2.957410615432183,0.43185537644543026,0.3000000000000002,3.588915680058696,0.38589075055215954,0.22451910172476294,0.0,0.0,0.05106627115833693,7.34257425698201e-05,0.0,0.05,0.010000000000000002
30,3.0529442643447435,0.46140739711156425,0.3100000000000002,3.6990423358159212,0.4110403018304834,0.21429496557223274,0.0,0.0,0.11296185302026247,-0.0102241361525302,0.0,0.05,0.010000000000000002
31,3.148177621333315,0.49191326075590863,0.32000000000000023,3.8605624916503105,0.44619301081111856,0.22491597867259436,0.0,0.0,0.1653011605810518,0.01062101310036162,0.0,0.05,0.010000000000000002
32,3.243101163141559,0.5233699168175204,0.33000000000000024,3.9309721479816138,0.462301821278276,0.2257233635290981,0.0,0.0,0.07222889642905397,0.0008073848565037373,0.0,0.05,0.010000000000000002
33,3.337705397494398,0.5557742196570072,0.34000000000000025,4.071301465676011,0.4945265900815032,0.23393306578753076,0.0,0.0,0.14398178054530483,0.008209702258432641,0.0,0.05,0.010000000000000002
34,3.4319808640472327,0.5891229288710887,0.35000000000000026,4.148440454908332,0.512908494678759,0.25394042405013395,0.0,0.0,0.07929891598506762,0.020007358262603178,0.0,0.05,0.010000000000000002
35,3.5259181353319704,0.6234127096166339,0.36000000000000026,4.288890649320713,0.5493614308543227,0.27755500395908655,0.0,0.0,0.14510366524073498,0.023614579908952604,0.0,0.05,0.010000000000000002
36,3.619507817699764,0.6586401329441429,0.3700000000000003,4.465534287523605,0.5996887955877199,0.28073338972885564,0.0,0.0,0.1836731296585389,0.0031783857697690906,0.0,0.05,0.010000000000000002
37,3.7127405522603674,0.6948016761406391,0.3800000000000003,4.586673679337814,0.634619160567941,0.2721981732717036,0.0,0.0,0.12607490887074985,-0.00853521645715207,0.0,0.05,0.010000000000000002
38,3.805607015818018,0.7318937230819375,0.3900000000000003,4.716108438202264,0.6707477829628843,0.2754477375920683,0.0,0.0,0.13438241759417313,0.003249564320364738,0.0,0.05,0.010000000000000002
39,3.8980979218037497,0.7699125645942536,0.4000000000000003,4.8134398941154135,0.6982567726109832,0.28731049205605175,3.8855775611954457,0.8127278904668239,0.10114423770849511,0.011862754463983438,0.1,0.05,0.010000000000000002
40,3.9902040212040384,0.8088543988251187,0.4100000000000003,5.022396138871551,0.7600004424706415,0.28849013054326367,0.0,0.0,0.21788756960947897,0.0011796384872119273,0.0,0.05,0.010000000000000002
41,4.081916103485699,0.8487153316235609,0.4200000000000003,5.021663354961928,0.7597829747743678,0.28833445660712603,0.0,0.0,-0.0007643719363803259,-0.0001556739361376347,0.0,0.05,0.010000000000000002
42,4.17322499751693,0.889491376929518,0.4300000000000003,5.1738653586232575,0.804926062519246,0.30846517013936414,0.0,0.0,0.158755624434743,0.02013071353223813,0.0,0.05,0.010000000000000002
43,4.264121572484418,0.9311784571724391,0.44000000000000034,5.260106807883288,0.832405694416812,0.3207062935751968,0.0,0.0,0.09051363289414549,0.01224112343583269,0.0,0.05,0.010000000000000002
44,4.354596738806415,0.9737724036790391,0.45000000000000034,5.40930377441625,0.8819649650498469,0.3346988045120508,0.0,0.0,0.1572127734260681,0.013992510936854025,0.0,0.05,0.010000000000000002
45,4.444641449041683,1.017268957090162,0.46000000000000035,5.407560632170438,0.8813587290198425,0.33047945069849194,0.0,0.0,-0.001845553308146153,-0.004219353813558854,0.0,0.05,0.010000000000000002
46,4.534246698794235,1.061663767786714,0.47000000000000036,5.457523008572631,0.8984988546931525,0.3541679438691236,0.0,0.0,0.05282066796104765,0.023688493170631666,0.0,0.05,0.010000000000000002
47,4.623403527613768,1.1069523963246208,0.48000000000000037,5.521042561255023,0.9219857825125005,0.36747348876882935,0.0,0.0,0.06772273880582862,0.01330554489970577,0.0,0.05,0.010000000000000002
48,4.712103019891697,1.1531303138787692,0.4900000000000004,5.679804755716091,0.9831027827273477,0.3980382303998474,0.0,0.0,0.17011972873642708,0.030564741631018064,0.0,0.05,0.010000000000000002
49,4.800336305752709,1.200192902695885,0.5000000000000003,5.816874343609427,1.0407381715165964,0.4139554477486783,0.0,0.0,0.14869401456056172,0.01591721734883089,0.0,0.05,0.010000000000000002
50,4.888094561941746,1.2481354565563054,0.5100000000000003,5.8608574163877325,1.0600617816442872,0.4268937578201906,0.0,0.0,0.04804073895548164,0.012938310071512313,0.0,0.05,0.010000000000000002
51,4.975369012706321,1.2969531812445962,0.5200000000000004,5.936565893937795,1.0944990524027818,0.4442577453246501,0.0,0.0,0.08317270700321229,0.017363987504459485,0.0,0.05,0.010000000000000002
52,5.062150930674086,1.3466411950289698,0.5300000000000004,6.047619200641137,1.1473595838941337,0.46852369006213795,0.0,0.0,0.12299216527606438,0.02426594473748781,0.0,0.05,0.010000000000000002
53,5.148431637725563,1.3971945291494545,0.5400000000000004,6.104533433966164,1.1761644491569223,0.4772734000861525,0.0,0.0,0.06378832352228024,0.008749710024014506,0.0,0.05,0.010000000000000002
54,5.234202505861945,1.4486081283147658,0.5500000000000004,6.2062409528779465,1.2287625070428594,0.4781595174206007,0.0,0.0,0.11450316631675683,0.0008861173344482305,0.0,0.05,0.010000000000000002
55,5.319454958067896,1.5008768512078317,0.5600000000000004,6.250590189248061,1.2517475526143684,0.4888505717940118,0.0,0.0,0.04995164748570932,0.010691054373411104,0.0,0.05,0.010000000000000002
56,5.404180469169237,1.55399547099992,0.5700000000000004,6.367609229061518,1.313991455120579,0.49939657743287946,0.0,0.0,0.13254342336783922,0.010546005638867671,0.0,0.05,0.010000000000000002
57,5.488370566685464,1.6079586758733169,0.5800000000000004,6.447313799661916,1.3574718315868368,0.5010985823829496,0.0,0.0,0.09079296069762956,0.001702004950070088,0.0,0.05,0.010000000000000002
58,5.572016831676982,1.6627610695525044,0.5900000000000004,6.5518134398187895,1.4147093983162569,0.5146279712255731,0.0,0.0,0.11914828508216535,0.013529388842623558,0.0,0.05,0.010000000000000002
59,5.655110899586998,1.7183971718437827,0.6000000000000004,6.665144948537545,1.478792757704287,0.5213222615791744,0.0,0.0,0.1301948839967406,0.006694290353601299,0.0,0.05,0.010000000000000002
60,5.737644461077966,1.7748614191832863,0.6100000000000004,6.831508866725474,1.5743386995655384,0.5184040569056141,0.0,0.0,0.19184884748414166,-0.0029182046735603015,0.0,0.05,0.010000000000000002
61,5.819609262862515,1.8321481651933345,0.6200000000000004,6.901052541937074,1.6140095154105496,0.5116084030302306,0.0,0.0,0.08006307758102518,-0.006795653875383479,0.0,0.05,0.010000000000000002
62,5.9009971085287685,1.890251681247065,0.6300000000000004,6.955032246365082,1.6443176221921834,0.5362906668212317,0.0,0.0,0.061906298765327876,0.024682263791001146,0.0,0.05,0.010000000000000002
63,5.981799859359984,1.9491661570412921,0.6400000000000005,6.977829350661088,1.6578681897753862,0.5399648766936129,0.0,0.0,0.026520291214651017,0.0036742098723812097,0.0,0.05,0.010000000000000002
64,6.062009435148413,2.0088857011775314,0.6500000000000005,7.1144342632358155,1.739746699159931,0.5305632536436571,0.0,0.0,0.15926390814802982,-0.009401623049955808,0.0,0.05,0.010000000000000002
65,6.141617815003318,2.0694043417511354,0.6600000000000005,7.180256964549928,1.7783631587565105,0.5433682181825884,0.0,0.0,0.07631421204507782,0.012804964538931346,0.0,0.05,0.010000000000000002
66,6.220617038153055,2.1307160269484786,0.6700000000000005,7.290901116785332,1.8451941492228054,0.5633410056517139,0.0,0.0,0.129261400698729,0.019972787469125453,0.0,0.05,0.010000000000000002
67,6.29899920474114,2.192814625652135,0.6800000000000005,7.417311786122155,1.9250368423973454,0.5516415906731772,0.0,0.0,0.14951425676351818,-0.011699414978536646,0.0,0.05,0.010000000000000002
68,6.376756476616233,2.2556939280539816,0.6900000000000005,7.46031099939172,1.9514971028150758,0.5591756761083703,0.0,0.0,0.05048839196464584,0.007534085435193115,0.0,0.05,0.010000000000000002
69,6.453881078115944,2.3193476462761784,0.7000000000000005,7.5589504657799305,2.013225857504917,0.5718913940834167,0.0,0.0,0.11636229408579657,0.012715717975046448,0.0,0.05,0.010000000000000002
70,6.530365296844392,2.3837694149999473,0.7100000000000005,7.591136532216448,2.0339421053392357,0.5884763201022207,0.0,0.0,0.03827670044542563,0.016584926018803958,0.0,0.05,0.010000000000000002
71,6.606201484443443,2.448952792102101,0.7200000000000005,7.7162075784647195,2.11740841064999,0.6041868198102693,0.0,0.0,0.1503641936495033,0.015710499708048647,0.0,0.05,0.010000000000000002
72,6.681382057357532,2.5148912592992483,0.7300000000000005,7.7586570255158716,2.1467113035485057,0.6095388039007354,0.0,0.0,0.051581150502585826,0.0053519840904660936,0.0,0.05,0.010000000000000002
73,6.7558994975920195,2.5815782227996182,0.7400000000000005,7.839647815092834,2.2032617130315955,0.6079651824232679,0.0,0.0,0.09877984009404411,-0.0015736214774675463,0.0,0.05,0.010000000000000002
74,6.829746353464978,2.6490070139624327,0.7500000000000006,7.950058001758825,2.280095539084962,0.6301160313193385,0.0,0.0,0.13451336790675492,0.022150848896070524,0.0,0.05,0.010000000000000002
75,6.90291524035236,2.717170889964766,0.7600000000000006,8.049906432322825,2.3529142465191137,0.6176491704533612,0.0,0.0,0.12358103915437138,-0.012466860865977238,0.0,0.05,0.010000000000000002
76,6.9753988414264505,2.7860630344758213,0.7700000000000006,8.140511902430772,2.4172772899694874,0.640363079931292,0.0,0.0,0.11113933856055114,0.022713909477930873,0.0,0.05,0.010000000000000002
77,7.047189908387545,2.855676558338557,0.7800000000000006,8.258979498006424,2.5055484818540643,0.6620868424690914,0.0,0.0,0.14773751899297646,0.021723762537799403,0.0,0.05,0.010000000000000002
78,7.1182812621887726,2.926004500258598,0.7900000000000006,8.354355941297158,2.5798900483850535,0.6746677096831604,0.0,0.0,0.1209269798228337,0.012580867214068947,0.0,0.05,0.010000000000000002
79,7.188665793753996,2.997039827500359,0.8000000000000006,8.377381865806013,2.5983080227091473,0.6623688862245733,0.0,0.0,0.029485843682867188,-0.012298823458587044,0.0,0.05,0.010000000000000002
80,7.258336464688712,3.068775436590311,0.8100000000000006,8.480613468151232,2.6788191411373843,0.6803703761855956,7.388541219094267,3.142449288670096,0.1309152547006152,0.0180014899610222,0.1,0.05,0.010000000000000002
